,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
246,2015,75.928,SP.DYN.LE00.IN,CHN,China,East Asia & Pacific,Upper middle income,IBRD
247,2016,76.21,SP.DYN.LE00.IN,CHN,China,East Asia & Pacific,Upper middle income,IBRD
248,2017,76.47,SP.DYN.LE00.IN,CHN,China,East Asia & Pacific,Upper middle income,IBRD
249,2018,76.704,SP.DYN.LE00.IN,CHN,China,East Asia & Pacific,Upper middle income,IBRD
250,2019,76.912,SP.DYN.LE00.IN,CHN,China,East Asia & Pacific,Upper middle income,IBRD
251,2020,77.1276341463,SP.DYN.LE00.IN,CHN,China,East Asia & Pacific,Upper middle income,IBRD
252,2009,66.244,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
253,2010,66.693,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
254,2011,67.13,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
255,2012,67.545,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
256,2013,67.931,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
257,2014,68.286,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
258,2015,68.607,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
259,2016,68.897,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
260,2017,69.165,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
261,2018,69.416,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
262,2019,69.656,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
263,2020,69.887,SP.DYN.LE00.IN,IND,India,South Asia,Lower middle income,IBRD
264,2009,68.853,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
265,2010,69.205,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
266,2011,69.542,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
267,2012,69.866,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
268,2013,70.179,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
269,2014,70.481,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
270,2015,70.768,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
271,2016,71.035,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
272,2017,71.282,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
273,2018,71.509,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
274,2019,71.716,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
275,2020,71.908,SP.DYN.LE00.IN,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
276,2009,64.969,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
277,2010,65.264,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
278,2011,65.562,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
279,2012,65.849,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
280,2013,66.117,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
281,2014,66.36,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
282,2015,66.577,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
283,2016,66.77,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
284,2017,66.947,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
285,2018,67.114,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
286,2019,67.273,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
287,2020,67.428,SP.DYN.LE00.IN,PAK,Pakistan,South Asia,Lower middle income,Blend
288,2009,68.6846341463,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
289,2010,68.8412195122,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
290,2011,69.683902439,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
291,2012,70.072195122,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
292,2013,70.5787804878,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
293,2014,70.7436585366,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
294,2015,71.1834146341,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
295,2016,71.6512195122,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
296,2017,72.4514634146,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
297,2018,72.662195122,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
298,2019,73.083902439,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
299,2020,72.4963170732,SP.DYN.LE00.IN,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
300,2009,56.46,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
301,2010,57.669,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
302,2011,58.895,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
303,2012,60.06,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
304,2013,61.099,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
305,2014,61.968,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
306,2015,62.649,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
307,2016,63.153,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
308,2017,63.538,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
309,2018,63.857,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
310,2019,64.131,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
311,2020,64.379,SP.DYN.LE00.IN,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
312,2009,74.745,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
313,2010,74.837,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
314,2011,74.904,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
315,2012,74.958,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
316,2013,75.006,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
317,2014,75.056,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
318,2015,75.11,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
319,2016,75.172,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
320,2017,75.241,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
321,2018,75.317,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
322,2019,75.4,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
323,2020,75.493,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
324,2009,145924795.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
325,2010,147575433.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
326,2011,149273134.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
327,2012,151005733.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
328,2013,152761413.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
329,2014,154517385.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
330,2015,156256287.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
331,2016,157977151.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
332,2017,159685421.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
333,2018,161376713.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
334,2019,163046173.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
335,2020,164689383.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
336,2009,193886505.0,SP.POP.TOTL,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
337,2010,195713637.0,SP.POP.TOTL,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
338,2011,197514541.0,SP.POP.TOTL,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
339,2012,199287292.0,SP.POP.TOTL,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
340,2013,201035904.0,SP.POP.TOTL,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
341,2014,202763744.0,SP.POP.TOTL,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
342,2015,204471759.0,SP.POP.TOTL,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
343,2016,206163056.0,SP.POP.TOTL,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
344,2017,207833825.0,SP.POP.TOTL,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
345,2018,209469320.0,SP.POP.TOTL,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
346,2019,211049519.0,SP.POP.TOTL,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
347,2020,212559409.0,SP.POP.TOTL,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
348,2009,1331260000.0,SP.POP.TOTL,CHN,China,East Asia & Pacific,Upper middle income,IBRD
349,2010,1337705000.0,SP.POP.TOTL,CHN,China,East Asia & Pacific,Upper middle income,IBRD
350,2011,1345035000.0,SP.POP.TOTL,CHN,China,East Asia & Pacific,Upper middle income,IBRD
351,2012,1354190000.0,SP.POP.TOTL,CHN,China,East Asia & Pacific,Upper middle income,IBRD
352,2013,1363240000.0,SP.POP.TOTL,CHN,China,East Asia & Pacific,Upper middle income,IBRD
353,2014,1371860000.0,SP.POP.TOTL,CHN,China,East Asia & Pacific,Upper middle income,IBRD
354,2015,1379860000.0,SP.POP.TOTL,CHN,China,East Asia & Pacific,Upper middle income,IBRD
355,2016,1387790000.0,SP.POP.TOTL,CHN,China,East Asia & Pacific,Upper middle income,IBRD
356,2017,1396215000.0,SP.POP.TOTL,CHN,China,East Asia & Pacific,Upper middle income,IBRD
357,2018,1402760000.0,SP.POP.TOTL,CHN,China,East Asia & Pacific,Upper middle income,IBRD
358,2019,1407745000.0,SP.POP.TOTL,CHN,China,East Asia & Pacific,Upper middle income,IBRD
359,2020,1410929362.0,SP.POP.TOTL,CHN,China,East Asia & Pacific,Upper middle income,IBRD
360,2009,1217726217.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
361,2010,1234281163.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
362,2011,1250287939.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
363,2012,1265780243.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
364,2013,1280842119.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
365,2014,1295600768.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
366,2015,1310152392.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
367,2016,1324517250.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
368,2017,1338676779.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
369,2018,1352642283.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
370,2019,1366417756.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
371,2020,1380004385.0,SP.POP.TOTL,IND,India,South Asia,Lower middle income,IBRD
372,2009,238620554.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
373,2010,241834226.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
374,2011,245115988.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
375,2012,248451714.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
376,2013,251805314.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
377,2014,255128076.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
378,2015,258383257.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
379,2016,261556386.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
380,2017,264650969.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
381,2018,267670549.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
382,2019,270625567.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
383,2020,273523621.0,SP.POP.TOTL,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
384,2009,175525610.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
385,2010,179424643.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
386,2011,183340168.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
387,2012,187280125.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
388,2013,191260799.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
389,2014,195305012.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
390,2015,199426953.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
391,2016,203631356.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
392,2017,207906210.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
393,2018,212228288.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
394,2019,216565317.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
395,2020,220892331.0,SP.POP.TOTL,PAK,Pakistan,South Asia,Lower middle income,Blend
396,2009,142785349.0,SP.POP.TOTL,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
397,2010,142849468.0,SP.POP.TOTL,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
398,2011,142960908.0,SP.POP.TOTL,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
399,2012,143201721.0,SP.POP.TOTL,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
400,2013,143506995.0,SP.POP.TOTL,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
401,2014,143819667.0,SP.POP.TOTL,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
402,2015,144096870.0,SP.POP.TOTL,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
403,2016,144342397.0,SP.POP.TOTL,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
404,2017,144496739.0,SP.POP.TOTL,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
405,2018,144477859.0,SP.POP.TOTL,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
406,2019,144406261.0,SP.POP.TOTL,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
407,2020,144104080.0,SP.POP.TOTL,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
408,2009,50477013.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
409,2010,51216967.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
410,2011,52003759.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
411,2012,52832659.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
412,2013,53687125.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
413,2014,54544184.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
414,2015,55386369.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
415,2016,56207649.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
416,2017,57009751.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
417,2018,57792520.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
418,2019,58558267.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
419,2020,59308690.0,SP.POP.TOTL,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
420,2009,87092250.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
421,2010,87967655.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
422,2011,88871384.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
423,2012,89801926.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
424,2013,90752593.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
425,2014,91713850.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
426,2015,92677082.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
427,2016,93640435.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
428,2017,94600643.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
429,2018,95545959.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
430,2019,96462108.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
431,2020,97338583.0,SP.POP.TOTL,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
432,2012,61.6964064712,2.0.hoi.FPS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
433,2014,65.1262935163,2.0.hoi.FPS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
434,2010,31.88,BAR.NOED.15UP.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
435,2010,9.6,BAR.NOED.15UP.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
436,2010,5.35,BAR.NOED.15UP.ZS,CHN,China,East Asia & Pacific,Upper middle income,IBRD
437,2010,33.16,BAR.NOED.15UP.ZS,IND,India,South Asia,Lower middle income,IBRD
438,2010,7.5,BAR.NOED.15UP.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
439,2010,45.38,BAR.NOED.15UP.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
440,2010,0.89,BAR.NOED.15UP.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
441,2010,5.65,BAR.NOED.15UP.ZS,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
442,2010,15.2,BAR.NOED.15UP.ZS,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
443,2009,40.092796223,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
444,2010,37.8028426708,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
445,2011,47.4208498357,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
446,2012,48.1109227477,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
447,2013,46.296402724000004,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
448,2014,44.5140801968,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
449,2015,42.085996307,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
450,2016,37.954296353,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
451,2017,35.3040000907,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
452,2018,38.2448929879,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
453,2019,36.759299749,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
454,2020,30.5194652537,NE.TRD.GNFS.ZS,BGD,Bangladesh,South Asia,Lower middle income,IDA
455,2009,22.1059755206,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
456,2010,22.772178112,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
457,2011,23.9344051776,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
458,2012,25.1142736087,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
459,2013,25.7859573237,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
460,2014,24.6854058166,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
461,2015,26.9536259377,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
462,2016,24.5336820788,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
463,2017,24.3197343732,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
464,2018,28.8762033774,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
465,2019,28.4559373152,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
466,2020,32.3542958799,NE.TRD.GNFS.ZS,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
467,2009,45.1848703786,NE.TRD.GNFS.ZS,CHN,China,East Asia & Pacific,Upper middle income,IBRD
468,2010,50.7170776627,NE.TRD.GNFS.ZS,CHN,China,East Asia & Pacific,Upper middle income,IBRD
469,2011,50.7409045864,NE.TRD.GNFS.ZS,CHN,China,East Asia & Pacific,Upper middle income,IBRD
470,2012,48.2675223674,NE.TRD.GNFS.ZS,CHN,China,East Asia & Pacific,Upper middle income,IBRD
471,2013,46.7443755774,NE.TRD.GNFS.ZS,CHN,China,East Asia & Pacific,Upper middle income,IBRD
472,2014,44.9052159543,NE.TRD.GNFS.ZS,CHN,China,East Asia & Pacific,Upper middle income,IBRD
473,2015,39.4641693353,NE.TRD.GNFS.ZS,CHN,China,East Asia & Pacific,Upper middle income,IBRD
474,2016,36.8944150168,NE.TRD.GNFS.ZS,CHN,China,East Asia & Pacific,Upper middle income,IBRD
475,2017,37.6324132404,NE.TRD.GNFS.ZS,CHN,China,East Asia & Pacific,Upper middle income,IBRD
476,2018,37.5657841021,NE.TRD.GNFS.ZS,CHN,China,East Asia & Pacific,Upper middle income,IBRD
477,2019,35.8900961176,NE.TRD.GNFS.ZS,CHN,China,East Asia & Pacific,Upper middle income,IBRD
478,2020,34.506887858,NE.TRD.GNFS.ZS,CHN,China,East Asia & Pacific,Upper middle income,IBRD
479,2009,46.2728696431,NE.TRD.GNFS.ZS,IND,India,South Asia,Lower middle income,IBRD
480,2010,49.2552064975,NE.TRD.GNFS.ZS,IND,India,South Asia,Lower middle income,IBRD
481,2011,55.6238800135,NE.TRD.GNFS.ZS,IND,India,South Asia,Lower middle income,IBRD
482,2012,55.7937217288,NE.TRD.GNFS.ZS,IND,India,South Asia,Lower middle income,IBRD
483,2013,53.8441319467,NE.TRD.GNFS.ZS,IND,India,South Asia,Lower middle income,IBRD
484,2014,48.9221857471,NE.TRD.GNFS.ZS,IND,India,South Asia,Lower middle income,IBRD
485,2015,41.9229138659,NE.TRD.GNFS.ZS,IND,India,South Asia,Lower middle income,IBRD
486,2016,40.0824857133,NE.TRD.GNFS.ZS,IND,India,South Asia,Lower middle income,IBRD
487,2017,40.7424969545,NE.TRD.GNFS.ZS,IND,India,South Asia,Lower middle income,IBRD
488,2018,43.5986571563,NE.TRD.GNFS.ZS,IND,India,South Asia,Lower middle income,IBRD
489,2019,39.3867710425,NE.TRD.GNFS.ZS,IND,India,South Asia,Lower middle income,IBRD
490,2020,37.8709979063,NE.TRD.GNFS.ZS,IND,India,South Asia,Lower middle income,IBRD
491,2009,45.5121213687,NE.TRD.GNFS.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
492,2010,46.7012738759,NE.TRD.GNFS.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
493,2011,50.1800131841,NE.TRD.GNFS.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
494,2012,49.5828982993,NE.TRD.GNFS.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
495,2013,48.6373726753,NE.TRD.GNFS.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
496,2014,48.0801755855,NE.TRD.GNFS.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
497,2015,41.9376402415,NE.TRD.GNFS.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
498,2016,37.4213418023,NE.TRD.GNFS.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
499,2017,39.3554970705,NE.TRD.GNFS.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
500,2018,43.0743089552,NE.TRD.GNFS.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
501,2019,37.4487792904,NE.TRD.GNFS.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
502,2020,33.1905886523,NE.TRD.GNFS.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
503,2009,32.0718482615,NE.TRD.GNFS.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
504,2010,32.8689265807,NE.TRD.GNFS.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
505,2011,32.9399051456,NE.TRD.GNFS.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
